"","mgi_symbol","eventID","AS_type","chromosome_name","band"
"850","Actr3","ENSMUSG00000026341;AF:1:125418304-125434568:125434646:125418304-125435285:125435481:-","AF","1","qE2.3"
"851","Ptprc","ENSMUSG00000026395;AF:1:138175126-138175208:138175299:138175126-138175575:138175708:-","AF","1","qE4"
"852","Nr5a2","ENSMUSG00000026398;AF:1:136952164-136953494:136953630:136952164-136960227:136960448:-","AF","1","qE4"
"853","Rassf5","ENSMUSG00000026430;AF:1:131212378-131233418:131233575:131212378-131244689:131245258:-","AF","1","qE4"
"854","Nfasc","ENSMUSG00000026442;AF:1:132665587-132707099:132707406:132665587-132741671:132741763:-","AF","1","qE4"
"855","Tor1aip1","ENSMUSG00000026466;AF:1:156033800-156034681:156034880:156033800-156035758:156036147:-","AF","1","qG3"
"856","Tor1aip1","ENSMUSG00000026466;AF:1:156033800-156034681:156034880:156033800-156035758:156036480:-","AF","1","qG3"
"857","Lhx4","ENSMUSG00000026468;AF:1:155724961-155741802:155742027:155724961-155751535:155751684:-","AF","1","qG3"
"858","Pou2f1","ENSMUSG00000026565;AF:1:165931727-165934804:165935011:165931727-166002562:166002678:-","AF","1","qH2.3"
"859","Mpzl1","ENSMUSG00000026566;AF:1:165608604-165609476:165609546:165608604-165610461:165610618:-","AF","1","qH2.2"
"860","Mpzl1","ENSMUSG00000026566;AF:1:165608604-165609476:165609546:165608604-165634303:165634521:-","AF","1","qH2.2"
"861","Mpzl1","ENSMUSG00000026566;AF:1:165608604-165609476:165609546:165608604-165634303:165634538:-","AF","1","qH2.2"
"862","Usf1","ENSMUSG00000026641;AF:1:171411334:171411440-171414437:171411681:171411862-171414437:+","AF","1","qH3"
"863","Frmd4a","ENSMUSG00000026657;AF:2:4152872:4153110-4431199:4400975:4401593-4431199:+","AF","2","qA1"
"864","Frmd4a","ENSMUSG00000026657;AF:2:4389616:4389713-4431199:4400975:4401593-4431199:+","AF","2","qA1"
"865","Pfkfb3","ENSMUSG00000026773;AF:2:11494028-11498334:11498385:11494028-11501625:11501700:-","AF","2","qA1"
"866","Pfkfb3","ENSMUSG00000026773;AF:2:11494028-11498334:11498385:11494028-11501625:11501797:-","AF","2","qA1"
"867","Pfkfb3","ENSMUSG00000026773;AF:2:11494028-11498334:11498385:11494028-11501625:11502075:-","AF","2","qA1"
"868","Pfkfb3","ENSMUSG00000026773;AF:2:11494028-11498334:11498385:11494028-11553827:11554077:-","AF","2","qA1"
"869","Pfkfb3","ENSMUSG00000026773;AF:2:11494028-11500829:11501296:11494028-11553827:11554077:-","AF","2","qA1"
"870","Pkn3","ENSMUSG00000026785;AF:2:30077684:30077799-30079534:30078584:30078790-30079534:+","AF","2","qB"
"871","Pkn3","ENSMUSG00000026785;AF:2:30077743:30077799-30079534:30078584:30078790-30079534:+","AF","2","qB"
"872","Pkn3","ENSMUSG00000026785;AF:2:30077743:30077799-30079534:30078754:30078790-30079534:+","AF","2","qB"
"873","Odf2","ENSMUSG00000026790;AF:2:29889834:29889921-29892186:29890540:29891002-29892186:+","AF","2","qB"
"874","Cytip","ENSMUSG00000026832;AF:2:58151763-58159882:58160119:58151763-58195446:58195517:-","AF","2","qC1.1"
"875","Zeb2","ENSMUSG00000026872;AF:2:45110157-45110348:45110515:45110157-45112823:45112890:-","AF","2","qB"
"876","Zeb2","ENSMUSG00000026872;AF:2:45110157-45110421:45110733:45110157-45112823:45112985:-","AF","2","qB"
"877","Zeb2","ENSMUSG00000026872;AF:2:45110157-45110480:45110754:45110157-45112823:45112985:-","AF","2","qB"
"878","Dab2ip","ENSMUSG00000026883;AF:2:35661619:35661917-35707648:35691994:35692410-35707648:+","AF","2","qB"
"879","Dab2ip","ENSMUSG00000026883;AF:2:35661619:35661917-35707648:35692333:35692374-35707648:+","AF","2","qB"
"880","Strbp","ENSMUSG00000026915;AF:2:37647285-37657613:37657910:37647285-37703192:37703348:-","AF","2","qB"
"881","Entr1","ENSMUSG00000026927;AF:2:26387671-26388586:26388694:26387671-26389149:26389297:-","AF","2","qA3"
"882","Ube2e3","ENSMUSG00000027011;AF:2:78868238:78868402-78870457:78869047:78869405-78870457:+","AF","2","qC3"
"883","Ube2e3","ENSMUSG00000027011;AF:2:78868238:78868402-78870457:78869678:78870018-78870457:+","AF","2","qC3"
"884","Slc43a3","ENSMUSG00000027074;AF:2:84936579:84936644-84937523:84936664:84936849-84937523:+","AF","2","qD"
"885","Slc43a3","ENSMUSG00000027074;AF:2:84936617:84936644-84937562:84936646:84936849-84937562:+","AF","2","qD"
"886","Cd82","ENSMUSG00000027215;AF:2:93443444-93461800:93461912:93443444-93462910:93462946:-","AF","2","qE1"
"887","Bcl2l11","ENSMUSG00000027381;AF:2:128126040:128126252-128128620:128127575:128127812-128128620:+","AF","2","qF1"
"888","Tpd52","ENSMUSG00000027506;AF:3:8953799-8962083:8962253:8953799-8963847:8964048:-","AF","3","qA1"
"889","Tpd52","ENSMUSG00000027506;AF:3:8953799-8962083:8962253:8953799-8988358:8988636:-","AF","3","qA1"
"890","Tpd52","ENSMUSG00000027506;AF:3:8953799-8962083:8962253:8953799-9004405:9004723:-","AF","3","qA1"
"891","Mtfr1","ENSMUSG00000027601;AF:3:19187347:19187386-19200026:19188110:19188288-19200026:+","AF","3","qA2"
"892","Rbm39","ENSMUSG00000027620;AF:2:156179240-156179434:156179580:156179240-156179887:156180238:-","AF","2","qH1"
"893","Mecom","ENSMUSG00000027684;AF:3:30009897-30012542:30013156:30009897-30140328:30140423:-","AF","3","qA3"
"894","Dcun1d1","ENSMUSG00000027708;AF:3:35921187-35929946:35930074:35921187-35932193:35932334:-","AF","3","qB"
"895","Mbnl1","ENSMUSG00000027763;AF:3:60473042:60473173-60528756:60501179:60501423-60528756:+","AF","3","qD"
"896","Mbnl1","ENSMUSG00000027763;AF:3:60473042:60473173-60528756:60501278:60501423-60528756:+","AF","3","qD"
"897","Mbnl1","ENSMUSG00000027763;AF:3:60473042:60473173-60528756:60528128:60528523-60528756:+","AF","3","qD"
"898","Mbnl1","ENSMUSG00000027763;AF:3:60473079:60473173-60595594:60501265:60501423-60595594:+","AF","3","qD"
"899","Mbnl1","ENSMUSG00000027763;AF:3:60473079:60473173-60595594:60529031:60529804-60595594:+","AF","3","qD"
"900","Mbnl1","ENSMUSG00000027763;AF:3:60501220:60501423-60528756:60528128:60528523-60528756:+","AF","3","qD"
"901","Clcc1","ENSMUSG00000027884;AF:3:108653949:108653980-108661355:108653990:108654345-108661355:+","AF","3","qF3"
"902","Tpm3","ENSMUSG00000027940;AF:3:90079891:90079996-90086446:90080442:90080617-90086446:+","AF","3","qF1"
"903","Trim2","ENSMUSG00000027993;AF:3:84210354-84220629:84220889:84210354-84304590:84304809:-","AF","3","qF1"
"904","Ppa2","ENSMUSG00000028013;AF:3:133310122:133310281-133320936:133310482:133310724-133320936:+","AF","3","qG3"
"905","Gstcd","ENSMUSG00000028018;AF:3:133085025-133091580:133091747:133085025-133091877:133092033:-","AF","3","qG3"
"906","Zbtb7b","ENSMUSG00000028042;AF:3:89381515-89387063:89387189:89381515-89391954:89392069:-","AF","3","qF1"
"907","Zbtb7b","ENSMUSG00000028042;AF:3:89381515-89387063:89387189:89381515-89393035:89393362:-","AF","3","qF1"
"908","Arhgef2","ENSMUSG00000028059;AF:3:88616517:88616654-88629787:88621292:88621599-88629787:+","AF","3","qF1"
"909","Arhgef2","ENSMUSG00000028059;AF:3:88616517:88616654-88629787:88622459:88622597-88629787:+","AF","3","qF1"
"910","Arhgef2","ENSMUSG00000028059;AF:3:88621548:88621599-88629787:88622459:88622597-88629787:+","AF","3","qF1"
"911","Sema4a","ENSMUSG00000028064;AF:3:88454846-88455258:88455314:88454846-88458987:88459030:-","AF","3","qF1"
"912","Sema4a","ENSMUSG00000028064;AF:3:88454846-88458811:88458876:88454846-88458987:88459101:-","AF","3","qF1"
"913","Pias3","ENSMUSG00000028101;AF:3:96696442:96696531-96699420:96697083:96697195-96699420:+","AF","3","qF2.1"
"914","Pias3","ENSMUSG00000028101;AF:3:96696442:96696531-96699420:96697117:96697195-96699420:+","AF","3","qF2.1"
"915","Tspan5","ENSMUSG00000028152;AF:3:138809874:138810024-138868346:138860493:138860667-138868346:+","AF","3","qG3-qH1"
"916","Zfp37","ENSMUSG00000028389;AF:4:62205108-62208078:62208202:62205108-62208320:62208446:-","AF","4","qB3"
"917","Dnaja1","ENSMUSG00000028410;AF:4:40722559:40722633-40723703:40722930:40723001-40723703:+","AF","4","qA5"
"918","Ttc39a","ENSMUSG00000028555;AF:4:109407129:109407209-109415987:109414776:109414869-109415987:+","AF","4","qC7"
"919","Osbpl9","ENSMUSG00000028559;AF:4:109133820-109156357:109156610:109133820-109156655:109156796:-","AF","4","qC7"
"920","Laptm5","ENSMUSG00000028581;AF:4:130913308:130913434-130926105:130915666:130915913-130926105:+","AF","4","qD2.2"
"921","Laptm5","ENSMUSG00000028581;AF:4:130913321:130913434-130926105:130915468:130915584-130926105:+","AF","4","qD2.2"
"922","Laptm5","ENSMUSG00000028581;AF:4:130913321:130913434-130926105:130915666:130915913-130926105:+","AF","4","qD2.2"
"923","Podn","ENSMUSG00000028600;AF:4:108030053-108030688:108030986:108030053-108031870:108032090:-","AF","4","qC7"
"924","Lrp8","ENSMUSG00000028613;AF:4:107803251:107803370-107834627:107830985:107830998-107834627:+","AF","4","qC7"
"925","Tmem59","ENSMUSG00000028618;AF:4:107178667:107178917-107185778:107179018:107179095-107185778:+","AF","4","qC7"
"926","Tceanc2","ENSMUSG00000028619;AF:4:107177704-107177940:107178208:107177704-107178238:107178547:-","AF","4","qC7"
"927","Tceanc2","ENSMUSG00000028619;AF:4:107177704-107178238:107178366:107177704-107178912:107179103:-","AF","4","qC7"
"928","Kif17","ENSMUSG00000028758;AF:4:138250435:138250508-138268945:138262499:138262733-138268945:+","AF","4","qD3"
"929","Tinagl1","ENSMUSG00000028776;AF:4:130174207-130174723:130174792:130174207-130174902:130175122:-","AF","4","qD2.2"
"930","Hpca","ENSMUSG00000028785;AF:4:129118762-129120150:129120946:129118762-129121222:129121291:-","AF","4","qD2.2"
"931","A3galt2","ENSMUSG00000028794;AF:4:128755364:128755561-128761419:128759258:128760021-128761419:+","AF","4","qD2.2"
"932","Hdac1","ENSMUSG00000028800;AF:4:129524320-129524421:129524542:129524320-129528927:129528999:-","AF","4","qD2.2"
"933","Cd164l2","ENSMUSG00000028865;AF:4:133212131:133212308-133221443:133212375:133212529-133221443:+","AF","4","qD2.3"
"934","Lzic","ENSMUSG00000028990;AF:4:149485229:149485273-149485862:149485333:149485592-149485862:+","AF","4","qE2"
"935","Mthfr","ENSMUSG00000029009;AF:4:148039077:148039132-148041584:148039159:148039409-148041584:+","AF","4","qE2"
"936","Mrpl20","ENSMUSG00000029066;AF:4:155803647:155803742-155806908:155803759:155803943-155806908:+","AF","4","qE2"
"937","Tec","ENSMUSG00000029217;AF:5:72825130-72844347:72844449:72825130-72868394:72868483:-","AF","5","qC3.2"
"938","Pdgfra","ENSMUSG00000029231;AF:5:75152292:75152457-75162231:75155076:75155241-75162231:+","AF","5","qC3.3"
"939","Pdgfra","ENSMUSG00000029231;AF:5:75152292:75152457-75162231:75155899:75156349-75162231:+","AF","5","qC3.3"
"940","Glmn","ENSMUSG00000029276;AF:5:107596862-107597544:107597566:107596862-107597807:107597888:-","AF","5","qF"
"941","Glmn","ENSMUSG00000029276;AF:5:107596862-107597544:107597577:107596862-107597807:107597888:-","AF","5","qF"
"942","Shroom3","ENSMUSG00000029381;AF:5:92856471:92856589-92919645:92897993:92898220-92919645:+","AF","5","qE2"
"943","G3bp2","ENSMUSG00000029405;AF:5:92073278-92083335:92083513:92073278-92083529:92083719:-","AF","5","qE2"
"944","Pitpnm2","ENSMUSG00000029406;AF:5:124152719-124184933:124185118:124152719-124186939:124187182:-","AF","5","qF"
"945","Tmem116","ENSMUSG00000029452;AF:5:121451893:121452370-121463787:121452575:121452795-121463787:+","AF","5","qF"
"946","Tmem116","ENSMUSG00000029452;AF:5:121451893:121452370-121463787:121453309:121453355-121463787:+","AF","5","qF"
"947","Pxn","ENSMUSG00000029528;AF:5:115506711:115506868-115544343:115516355:115516485-115544343:+","AF","5","qF"
"948","Pxn","ENSMUSG00000029528;AF:5:115506711:115506868-115544343:115542950:115543087-115544343:+","AF","5","qF"
"949","Pxn","ENSMUSG00000029528;AF:5:115506711:115506868-115544343:115543947:115544000-115544343:+","AF","5","qF"
"950","Pxn","ENSMUSG00000029528;AF:5:115506808:115506868-115544343:115542950:115543087-115544343:+","AF","5","qF"
"951","St7","ENSMUSG00000029534;AF:6:17694032:17694362-17819250:17749216:17749614-17819250:+","AF","6","qA2"
"952","Cabp1","ENSMUSG00000029544;AF:5:115176270-115180788:115181259:115176270-115193654:115194381:-","AF","5","qF"
"953","Snx8","ENSMUSG00000029560;AF:5:140360382-140382689:140382733:140360382-140389148:140389262:-","AF","5","qG2"
"954","Foxp2","ENSMUSG00000029563;AF:6:15185203:15185429-15196951:15185506:15185817-15196951:+","AF","6","qA1"
"955","Radil","ENSMUSG00000029576;AF:5:142544003-142550926:142550965:142544003-142550980:142551062:-","AF","5","qG2"
"956","Cul1","ENSMUSG00000029686;AF:6:47453904:47454029-47484744:47454388:47454483-47484744:+","AF","6","qB2.3"
"957","Asns","ENSMUSG00000029752;AF:6:7689523-7692152:7692222:7689523-7692711:7692871:-","AF","6","qA1"
"958","Irf5","ENSMUSG00000029771;AF:6:29526708:29526774-29531126:29528270:29528367-29531126:+","AF","6","qA3.3"
"959","Irf5","ENSMUSG00000029771;AF:6:29526708:29526774-29531126:29529282:29529483-29531126:+","AF","6","qA3.3"
"960","Tmem176b","ENSMUSG00000029810;AF:6:48838362-48840700:48840761:48838362-48840996:48841137:-","AF","6","qB2.3"
"961","Osbpl3","ENSMUSG00000029822;AF:6:50370358-50396856:50397150:50370358-50455825:50456161:-","AF","6","qB2.3"
"962","Smarcad1","ENSMUSG00000029920;AF:6:65042583:65042730-65043206:65042836:65042961-65043206:+","AF","6","qC1"
"963","Slc37a3","ENSMUSG00000029924;AF:6:39372137-39372847:39372930:39372137-39377235:39377639:-","AF","6","qB1"
"964","Zfp638","ENSMUSG00000030016;AF:6:83914371:83914479-83934949:83928855:83930165-83934949:+","AF","6","qC3"
"965","Prickle2","ENSMUSG00000030020;AF:6:92458658-92480825:92481392:92458658-92567304:92567366:-","AF","6","qD1"
"966","Prickle2","ENSMUSG00000030020;AF:6:92458658-92534616:92534861:92458658-92567304:92567366:-","AF","6","qD1"
"967","Lrig1","ENSMUSG00000030029;AF:6:94663998-94678593:94678865:94663998-94680578:94680630:-","AF","6","qD2"
"968","Lrig1","ENSMUSG00000030029;AF:6:94663998-94678593:94678865:94663998-94699462:94700158:-","AF","6","qD2"
"969","Frmd4b","ENSMUSG00000030064;AF:6:97423524-97431364:97431429:97423524-97459194:97459286:-","AF","6","qD3"
"970","Frmd4b","ENSMUSG00000030064;AF:6:97423524-97431364:97431429:97423524-97487593:97487805:-","AF","6","qD3"
"971","Klrk1","ENSMUSG00000030149;AF:6:129621242-129622537:129622772:129621242-129623811:129623841:-","AF","6","qF3"
"972","Adipor2","ENSMUSG00000030168;AF:6:119370408-119388482:119388686:119370408-119417420:119417704:-","AF","6","qF1"
"973","Rho","ENSMUSG00000030324;AF:6:115931748:115932365-115933857:115932556:115932751-115933857:+","AF","6","qE3"
"974","Dmpk","ENSMUSG00000030409;AF:7:19083885:19084154-19085986:19084710:19084909-19085986:+","AF","7","qA3"
"975","Pdcd5","ENSMUSG00000030417;AF:7:35646181-35646881:35647209:35646181-35647306:35647480:-","AF","7","qB2"
"976","Yif1b","ENSMUSG00000030588;AF:7:29238353:29238445-29244070:29238473:29238563-29244070:+","AF","7","qB1"
"977","Mrpl48","ENSMUSG00000030706;AF:7:100574514-100582990:100583102:100574514-100591211:100591426:-","AF","7","qE2"
"978","Mrpl48","ENSMUSG00000030706;AF:7:100574514-100582990:100583110:100574514-100591211:100591426:-","AF","7","qE2"
"979","Ppme1","ENSMUSG00000030718;AF:7:100355361-100367530:100367588:100355361-100371723:100371934:-","AF","7","qE2"
"980","Chrdl2","ENSMUSG00000030732;AF:7:100006404:100006647-100016978:100009914:100010119-100016978:+","AF","7","qE1"
"981","Acer3","ENSMUSG00000030760;AF:7:98266247-98309348:98309506:98266247-98321125:98321208:-","AF","7","qE1"
"982","Tead2","ENSMUSG00000030796;AF:7:45215823:45215874-45217213:45216673:45216778-45217213:+","AF","7","qB3"
"983","Tead2","ENSMUSG00000030796;AF:7:45215848:45215906-45217213:45216673:45216778-45217213:+","AF","7","qB3"
"984","Fbxl19","ENSMUSG00000030811;AF:7:127745770:127745867-127748250:127746775:127747137-127748250:+","AF","7","qF3"
"985","Tial1","ENSMUSG00000030846;AF:7:128448396-128448621:128448878:128448396-128461125:128461346:-","AF","7","qF3"
"986","Lhpp","ENSMUSG00000030946;AF:7:132610708:132610830-132634001:132630371:132630669-132634001:+","AF","7","qF3"
"987","Fam53b","ENSMUSG00000030956;AF:7:132779385-132813066:132813095:132779385-132813763:132813886:-","AF","7","qF3"
"988","Denn2b","ENSMUSG00000031024;AF:7:109570111-109602555:109602665:109570111-109616298:109616753:-","AF","7","qE3"
"989","Denn2b","ENSMUSG00000031024;AF:7:109570111-109602555:109602665:109570111-109617058:109617147:-","AF","7","qE3"
"990","Ano1","ENSMUSG00000031075;AF:7:144678779-144738363:144738592:144678779-144751886:144751974:-","AF","7","qF5"
"991","Slc25a14","ENSMUSG00000031105;AF:X:48623749:48623828-48629252:48623962:48624206-48629252:+","AF","X","qA4"
"992","Ccdc120","ENSMUSG00000031150;AF:X:7738523-7740155:7740207:7738523-7741212:7741341:-","AF","X","qA1.1"
"993","Ccdc120","ENSMUSG00000031150;AF:X:7738523-7740155:7740207:7738523-7750598:7750905:-","AF","X","qA1.1"
"994","Zmym3","ENSMUSG00000031310;AF:X:101418952-101419698:101419860:101418952-101420159:101420216:-","AF","X","qC3"
"995","Mtm1","ENSMUSG00000031337;AF:X:71215036:71215082-71231391:71215085:71215147-71231391:+","AF","X","qA7.2"
"996","Mtm1","ENSMUSG00000031337;AF:X:71215059:71215082-71231391:71215085:71215147-71231391:+","AF","X","qA7.2"
"997","Bmx","ENSMUSG00000031377;AF:X:164249159-164250282:164250368:164249159-164258048:164258193:-","AF","X","qF4"
"998","Mecp2","ENSMUSG00000031393;AF:X:74080032-74085510:74085612:74080032-74135331:74135363:-","AF","X","qA7.3"
"999","Ankrd10","ENSMUSG00000031508;AF:8:11633018-11633653:11633950:11633018-11634811:11635030:-","AF","8","qA1.1"
"1000","Ankrd10","ENSMUSG00000031508;AF:8:11633018-11633653:11633950:11633018-11634811:11635036:-","AF","8","qA1.1"
"1001","Ankrd10","ENSMUSG00000031508;AF:8:11633018-11633653:11633950:11633018-11635411:11635757:-","AF","8","qA1.1"
"1002","Ankrd10","ENSMUSG00000031508;AF:8:11633018-11634811:11635036:11633018-11635411:11635757:-","AF","8","qA1.1"
"1003","Ank1","ENSMUSG00000031543;AF:8:22974844:22975261-23064952:23035099:23035245-23064952:+","AF","8","qA2"
"1004","Ank1","ENSMUSG00000031543;AF:8:22974844:22975261-23064952:23058311:23058670-23064952:+","AF","8","qA2"
"1005","Plekha2","ENSMUSG00000031557;AF:8:25088505-25101660:25101985:25088505-25102034:25102376:-","AF","8","qA2"
"1006","Dctd","ENSMUSG00000031562;AF:8:48099092:48099141-48111659:48110013:48110281-48111659:+","AF","8","qB1.2"
"1007","Dctd","ENSMUSG00000031562;AF:8:48099092:48099141-48111659:48110165:48110248-48111659:+","AF","8","qB1.2"
"1008","Dctd","ENSMUSG00000031562;AF:8:48099092:48099141-48111659:48110189:48110516-48111659:+","AF","8","qB1.2"
"1009","Dctd","ENSMUSG00000031562;AF:8:48099092:48099141-48111659:48110211:48110248-48111659:+","AF","8","qB1.2"
"1010","Gtf2e2","ENSMUSG00000031585;AF:8:33732339:33732515-33735734:33733443:33733528-33735734:+","AF","8","qA4"
"1011","Slc7a2","ENSMUSG00000031596;AF:8:40862396:40862557-40898937:40874948:40875044-40898937:+","AF","8","qA4"
"1012","Klhl2","ENSMUSG00000031605;AF:8:64834568-64842145:64842197:64834568-64849633:64849924:-","AF","8","qB3.1"
"1013","Klhl2","ENSMUSG00000031605;AF:8:64834568-64842145:64842197:64834568-64849633:64850017:-","AF","8","qB3.1"
"1014","Lrp2bp","ENSMUSG00000031637;AF:8:45999308:45999701-46011114:46010602:46010800-46011114:+","AF","8","qB1.1"
"1015","Lrp2bp","ENSMUSG00000031637;AF:8:45999308:45999701-46011114:46010611:46010800-46011114:+","AF","8","qB1.1"
"1016","Aktip","ENSMUSG00000031667;AF:8:91131152-91133900:91133997:91131152-91199885:91199976:-","AF","8","qC5"
"1017","Tecr","ENSMUSG00000031708;AF:8:83574528-83594340:83594429:83574528-83607891:83607971:-","AF","8","qC2"
"1018","Hp","ENSMUSG00000031722;AF:8:109577562-109578457:109578657:109577562-109578950:109579010:-","AF","8","qD3"
"1019","Dhodh","ENSMUSG00000031730;AF:8:109606420-109608352:109608366:109606420-109608540:109608673:-","AF","8","qD3"
"1020","Cog4","ENSMUSG00000031753;AF:8:110846600:110846812-110849868:110847051:110847209-110849868:+","AF","8","qE1"
